Horse Link Bracelet,"Handcrafted from .925 sterling silver, this chunky snaffle bit bracelet showcases a unique equestrian-inspired design. Each link is meticulously shaped and assembled by hand, resulting in a high-quality piece of jewelry. The bracelet features a T-bar closure for secure and easy wear. Its solid silver construction offers a substantial feel and lasting durability, making it a standout accessory for everyday elegance.",new,160.0,Jewelry > Bracelets > Cuff Bracelets,7.5,0.4,0.1,0.056875,https://images.sellbrite.com/production/1446451/q85/f9fa2cd8-29ab-5f53-8b51-d699aececac7.jpg,https://images.sellbrite.com/production/1446451/q85/f72f6aa3-75f4-5cee-8eef-4f1bff683f30.jpg,https://images.sellbrite.com/production/1446451/q85/862dbc4f-653a-5d62-afd0-d48b291209f8.jpg,"","","","","","","","",""
Half Oval Necklace,"Handcrafted from .925 sterling silver, this chain link bracelet features a toggle clasp and a substantial, weighty feel. Each link is meticulously shaped and assembled by hand, resulting in a unique and high-quality piece of jewelry. The bracelet's design offers a bold and modern aesthetic, suitable for both casual and formal wear, making it a versatile addition to any collection.",new,650.0,Jewelry  > Necklace,20.0,1.0,0.2,0.2225,https://images.sellbrite.com/production/1446451/q86/deee6687-b27f-5b1b-a0b8-334620fd14b8.jpg,https://images.sellbrite.com/production/1446451/q86/96c6f8eb-a54e-5a76-aafa-d6f8d51420fd.jpg,https://images.sellbrite.com/production/1446451/q86/2ec32372-5abd-5071-a466-878eb43399f4.jpg,"","","","","","","","",""
Running Plain Necklace,"Handcrafted from .925 sterling silver, this statement necklace features a cascading ""waterfall"" design. The necklace is composed of interconnected circular links at the top, transitioning into an intricate arrangement of flowing silver strands that create a dynamic and eye-catching effect. The handmade nature of the piece ensures its uniqueness, making it a distinctive addition to any jewelry collection.",new,940.0,Jewelry  > Necklace,15.0,5.0,0.5,0.390625,https://images.sellbrite.com/production/1446451/q87/44b484ad-36c1-521d-b97d-71c88c192dd1.jpg,https://images.sellbrite.com/production/1446451/q87/9bf82f54-cce7-503c-b745-264d664e8a7b.jpg,"","","","","","","","","",""
Plain Hoops,"Handcrafted from .925 sterling silver, these earrings showcase a unique, organic bean shape, reflecting the beauty of artisanal craftsmanship. Their smooth, polished surface captures light beautifully, making them a subtle yet eye-catching addition to any jewelry collection. The earrings' design offers a modern twist on classic elegance, perfect for those who appreciate understated luxury and handmade quality.",new,1.0,Jewelry > Earrings,1.0,1.0,0.6,0.023125,https://images.sellbrite.com/production/1446451/q89/91100520-f2a0-57af-b469-62d96e3586ae.jpg,https://images.sellbrite.com/production/1446451/q89/c379c408-c105-5d70-9e71-dd2f3103313d.jpg,"","","","","","","","","",""
Red Quartz Bracelet,"Handcrafted from .925 sterling silver, this statement cuff features a cluster of deep red quartz gemstones, each carefully set to catch the light. The design balances the smooth, polished silver with the rich color and texture of the stones, creating a unique piece that is both modern and timeless. This handmade bracelet adds a touch of bold elegance to any outfit.",new,1320.0,Jewelry > Bracelets > Cuff Bracelets,2.5,3.0,1.63,0.333125,https://images.sellbrite.com/production/1446451/O121/4cf2c342-4a4b-5e0e-bce9-bd30ced4e019.jpg,https://images.sellbrite.com/production/1446451/O121/bc135ab1-ce48-5f72-b1d7-8f2ac44f0f25.jpg,https://images.sellbrite.com/production/1446451/O121/0905418e-fd8c-5314-bc06-94acabbae6d2.jpg,https://images.sellbrite.com/production/1446451/O121/a8412e96-f5bd-569b-b0eb-53f79f04bee8.jpg,"","","","","","","",""
2 Bent Spears,"This is a vintage modernist hinged bangle bracelet, crafted from sterling silver. It features a unique design with spear-shaped ends, giving it a sleek and contemporary look. This bracelet is a collectible piece of jewelry, perfect for those who appreciate vintage and modern design. It is ideal for adding a touch of retro style to any outfit. The hinged design ensures a comfortable fit, making it suitable for everyday wear. This sterling silver bangle is a standout accessory that combines vintage charm with modern elegance.",new,1.0,Jewelry > Bracelets > Cuff Bracelets,"","","",0.0,https://images.sellbrite.com/production/1446451/s-cat-1/8122fbab-816b-5433-991a-e57d564bf096.jpg,"","","","","","","","","","",""
2 Plain Silver Bars,"This contemporary cuff bracelet is crafted from polished sterling silver, featuring a sleek, minimalist design with a split band that creates a dynamic, flowing form. Its smooth, reflective surface and modern aesthetic make it a versatile accessory, perfect for adding a touch of understated elegance to any outfit. The bracelet is durable and comfortable for everyday wear, suitable for various wrist sizes. This piece is ideal for those seeking a stylish, modern, and timeless silver cuff bracelet.",new,1.0,Jewelry > Bracelets > Cuff Bracelets,"","","",0.0,https://images.sellbrite.com/production/1446451/s-cat-2/db1ce86a-84c0-56a4-8afa-9307c427143f.jpg,"","","","","","","","","","",""
2 Lines of Silver Marbles,"This is a 925 sterling silver beaded cuff bracelet featuring a hinged design and textured detailing. The bracelet is characterized by two rows of small, raised beads that encircle the band, adding a tactile and decorative element. Its polished finish enhances the shine of the silver, making it a versatile accessory suitable for various styles. The hinged construction ensures ease of wear and a secure fit, making it a practical and stylish addition to any jewelry collection. This piece is ideal for those seeking a blend of classic design and contemporary craftsmanship.",new,1.0,Jewelry > Bracelets > Cuff Bracelets,"","","",0.0,https://images.sellbrite.com/production/1446451/s-cat-3/8d62f7f7-e6b4-506b-841c-c4160c753639.jpg,"","","","","","","","","","",""
3 Flat Thin Bracelets,"Three delicate, interlocking sterling silver bangles form this minimalist bracelet set. Crafted from high-quality 925 sterling silver, these lightweight and comfortable bangles are perfect for everyday wear. Their simple yet elegant design makes them versatile enough to complement any outfit, whether casual or formal. This set is a timeless addition to any jewelry collection and a thoughtful gift for a loved one.",new,1.0,Jewelry > Bracelets > Cuff Bracelets,"","","",0.0,https://images.sellbrite.com/production/1446451/s-cat-4/661c0e33-8a05-5486-8526-48e2ca6cf9ea.jpg,"","","","","","","","","","",""
Greek Link Bracelet,"Handcrafted from .925 sterling silver, this bracelet showcases a classic Greek key design. Each link is meticulously shaped and connected, reflecting the artisan's skill and attention to detail. The timeless pattern adds a touch of ancient elegance, making it a versatile piece for both everyday wear and special occasions.",new,280.0,Jewelry > Bracelets > Cuff Bracelets,9.0,0.4,0.1,0.1075,https://images.sellbrite.com/production/1446451/q888/e323aa8c-a9a1-5365-a857-bb75e083bb38.jpg,https://images.sellbrite.com/production/1446451/q888/b7e6894e-c91e-568e-b1c8-9e3c903c299f.jpg,"","","","","","","","","",""
Plain Cuff Sterling Silver Bracelet,"This iconic piece is known for its sculptural design that molds to the natural contours of the wrist. When worn, the cuff's ""bump"" should align with the wrist it's on, meaning the bump should be on the right side when worn on the right wrist and on the left side when worn on the left wrist. This timeless piece is a must-have for any jewelry lover. ",new,470.0,Jewelry > Bracelets > Cuff Bracelets,2.5,2.5,1.5,0.12625,https://images.sellbrite.com/production/1446451/q90/4881c1de-b840-5798-9e7a-dd63ec4267e0.jpg,https://images.sellbrite.com/production/1446451/q90/d9679aeb-1526-5dee-9b53-32ea9ad4812a.jpg,https://images.sellbrite.com/production/1446451/q90/9d14ab79-979b-53bd-a455-fcc07a8b39ba.jpg,https://images.sellbrite.com/production/1446451/q90/1fc6c808-5a9a-54ce-9827-8478f8af25b0.jpg,https://images.sellbrite.com/production/1446451/q90/802c0d87-be7b-56a7-921d-4e0c32905d2f.jpg,"","","","","","",""
Sterling Silver Mesh Knot Bracelet,"Elevate your style with this exquisite sterling silver mesh bracelet. The woven design and knot detail make it a unique and eye-catching piece. Crafted from high-quality sterling silver, this bracelet is perfect for adding a touch of sophistication to any outfit.",new,1.0,Jewelry > Bracelets > Cuff Bracelets,3.0,3.0,1.0,0.1475,https://images.sellbrite.com/production/1446451/q91/72da6851-8a23-55a9-b8af-56c9ee1e76a2.jpg,https://images.sellbrite.com/production/1446451/q91/f3a78741-e877-5d22-9ec0-61dd0c8df98e.jpg,"","","","","","","","","",""
Fashion Unisex Link Solid Necklace Sterling Solid 9.25,Fashion Unisex Link Solid Necklace Sterling Solid 925 made by The Boys Silver. Perfect for him and her!,new,540.0,Jewelry > Necklaces > Chains,3.0,4.0,3.5,0.25,https://images.sellbrite.com/production/1446451/Zpl3OVMMAAlbZWlW/891977b3-a3ff-5aa4-87e1-5551cd70f1a7.jpg,https://images.sellbrite.com/production/1446451/Zpl3OVMMAAlbZWlW/cdc2c043-b8f4-5cdc-b9b3-f1fe9b107e9c.jpg,"","","","","","","","","",""
Fashion Unisex Link Solid Necklace Sterling Solid 9.25,"",new,540.0,Jewelry > Necklaces > Chains,3.0,4.0,3.5,0.25,"","","","","","","","","","","",""
Modern Plain Oval Necklace Sterling Silver 9.25,"Modern Plain Oval Necklace Sterling Silver 925


The length can be 20, 22, and 24 inches.",new,990.0,Jewelry > Necklaces > Chains,3.0,4.0,3.5,0.364375,https://images.sellbrite.com/production/1446451/zPgoLzqx7b9Qwj97/45338ed3-12b8-56d3-a03a-cae3046d637a.jpg,https://images.sellbrite.com/production/1446451/zPgoLzqx7b9Qwj97/edb20b63-87bb-5e7b-b048-88e7aa52b464.jpg,https://images.sellbrite.com/production/1446451/zPgoLzqx7b9Qwj97/9fe035a0-4a6b-5f65-b2de-b526ec73e670.jpg,"","","","","","","","",""
Modern Plain Oval Necklace Sterling Silver 9.25,"",new,990.0,Jewelry > Necklaces > Chains,3.0,4.0,3.5,0.364375,"","","","","","","","","","","",""
Beads flexible large bracelet sterling silver 9.25,Lovely Beads flexible large bracelet sterling silver 925 made by The Boys Silver,new,187.0,Jewelry > Bracelets > Beaded Bracelets,3.0,4.0,3.5,0.17625,https://images.sellbrite.com/production/1446451/7908/761f431f-9fda-5470-9d23-0dda9ef8e232.jpg,"","","","","","","","","","",""
Plain Knott Sterling Silver 9.25,Plain Knot Sterling Silver 925,new,275.0,Jewelry > Bracelets > Cuff Bracelets,3.0,4.0,3.5,0.095,https://images.sellbrite.com/production/1446451/bXZJNDWQ39Jn890A/41be7014-2b8b-5d43-b140-0a5f44917117.jpg,"","","","","","","","","","",""
Plain Knott Sterling Silver 9.25,"",new,375.0,Jewelry > Bracelets > Cuff Bracelets,3.0,4.0,3.5,0.095,"","","","","","","","","","","",""
Plain Contemporary Atom Bracelet Sterling Silver 9.25,Plain Contemporary Atom Bracelet Sterling Silver 925,new,350.0,Weddings > Jewelry > Bracelets,3.0,4.0,3.5,0.44375,https://images.sellbrite.com/production/1446451/ET-50596679319865/e18e7eda-91a3-5201-90b7-26cee5e6369b.jpg,https://images.sellbrite.com/production/1446451/ET-50596679319865/e91a5260-a01b-5cc1-ba2f-772d63b9f034.jpg,https://images.sellbrite.com/production/1446451/ET-50596679319865/f9353050-2a82-521f-b5db-552b83b3e7b4.jpg,https://images.sellbrite.com/production/1446451/ET-50596679319865/6bdad4f6-c66b-52f0-83ed-7571304fe748.jpg,"","","","","","","",""
Multiple Ball Ring Sterling Silver 9.25,"Modern Multiple Ball Ring Sterling Silver 925 made by The Boys Silver


Available sizes from 5 to 12.",new,150.0,Jewelry > Rings > Statement Rings,3.0,4.0,3.5,0.061875,https://images.sellbrite.com/production/1446451/VVP68gdDVvEEgRZy/41df1670-504d-5fea-b8e4-7c5ea0af6f91.jpg,https://images.sellbrite.com/production/1446451/VVP68gdDVvEEgRZy/8efd3a82-da9d-56e1-8e6b-dd640fb58ad9.jpg,"","","","","","","","","",""
Multiple Ball Ring Sterling Silver 9.25,"",new,150.0,Jewelry > Rings > Statement Rings,3.0,4.0,3.5,0.061875,"","","","","","","","","","","",""
Sterling Silver Handmade Navajo Style Oxidized finish with Turquoise,Beautiful Unixes 925 Sterling Silver Handmade Navajo Style Oxidized finish with Turquoise made by the Boys Silver,new,500.0,Jewelry > Bracelets > Cuff Bracelets,3.0,4.0,3.5,0.18875,https://images.sellbrite.com/production/1446451/MEMO124/c94e5a53-a909-51ac-9449-99986f1b00a7.jpg,https://images.sellbrite.com/production/1446451/MEMO124/3ebcfeb6-ae38-5743-8d9c-b9a0b6f61da9.jpg,https://images.sellbrite.com/production/1446451/MEMO124/1348ccb9-859e-541f-a52f-8daf251c9641.jpg,"","","","","","","","",""
Knott Bracelet Sterling Silver 9.25,Knott Bracelet Sterling Silver 925,new,195.0,Jewelry > Bracelets > Cuff Bracelets,3.0,4.0,3.5,0.084375,https://images.sellbrite.com/production/1446451/JS149/7902bad4-65ca-59da-93a0-cb21d7b65528.jpg,https://images.sellbrite.com/production/1446451/JS149/8c5eb064-be70-5d08-bb6d-d03e11d8af1d.jpg,"","","","","","","","","",""
Turquoise teardrop design cuff,Beautiful genuine turquoise stone cuff,new,600.0,Jewelry > Bracelets > Cuff Bracelets,3.0,4.0,3.0,0.13125,https://images.sellbrite.com/production/1446451/ET-50596678336825/32173962-c20c-557f-9580-6ef2f5bc015f.jpg,https://images.sellbrite.com/production/1446451/ET-50596678336825/98e8ef77-e026-5850-afae-3cf89d52a9e8.jpg,https://images.sellbrite.com/production/1446451/ET-50596678336825/5db7e4cc-1f6a-5c49-9b64-c1783e69e416.jpg,https://images.sellbrite.com/production/1446451/ET-50596678336825/4be1605e-da51-5399-9f09-ca0352e8f769.jpg,"","","","","","","",""
Octopus Bracelet Cuff Sterling 9.25,Octopus 925 Silver Bracelet Cuff made by The Boys Silver,new,630.0,Jewelry > Bracelets > Cuff Bracelets,3.0,4.0,3.5,0.215,https://images.sellbrite.com/production/1446451/F12/becb3114-e6c6-580b-acd5-d7c8de329197.jpg,https://images.sellbrite.com/production/1446451/F12/44a12ca0-b0f5-5ab0-aead-72174ab74693.jpg,https://images.sellbrite.com/production/1446451/F12/bf2c2d52-adfe-58be-ad4b-f17997fbbc4d.jpg,"","","","","","","","",""
Turquoise oxidation finish cuff,Beautiful turquoise cuff silver 925 with an oxidation effect... beautiful statement piece,new,400.0,Jewelry > Bracelets > Cuff Bracelets,5.0,6.0,4.0,0.14375,https://images.sellbrite.com/production/1446451/ET-50596677910841/4e7a70ac-f888-5dc9-a129-a22a791c66b5.jpg,https://images.sellbrite.com/production/1446451/ET-50596677910841/3021b99e-95b1-5cd7-a72c-a2083fb0944f.jpg,https://images.sellbrite.com/production/1446451/ET-50596677910841/1f58eb3f-6301-53d0-b570-7b44f4af53ad.jpg,"","","","","","","","",""
Modern Cube Bracelet Sterling 9.25,925 Sterling Silver Modern Bracelet with cubes made by The Boys Silver,new,250.0,Jewelry > Bracelets > Cuff Bracelets,3.0,4.0,3.5,0.11375,https://images.sellbrite.com/production/1446451/ET-50596677714233/8a172572-f1c8-57a7-a5c2-104847c8ccf4.jpg,https://images.sellbrite.com/production/1446451/ET-50596677714233/54818c30-075d-56ba-9350-f9cd292a8d8d.jpg,"","","","","","","","","",""
Stylish Cuff Bracelet Sterling 9.25,925 Sterling Silver Cuff Bracelet handmade by The Boys Silver,new,280.0,Jewelry > Bracelets > Cuff Bracelets,3.0,4.0,3.5,0.120625,https://images.sellbrite.com/production/1446451/ET-50596677648697/925060eb-d2d3-57be-b3f9-b99ba4fad325.jpg,https://images.sellbrite.com/production/1446451/ET-50596677648697/27e8058f-acfa-5e8c-a4f3-2eb4b0d07c6b.jpg,"","","","","","","","","",""
Shrimp Link Bracelet Sterling 9.25,Link 925 Sterling Silver Bracelet handmade by The Boys Silver,new,1275.0,Jewelry > Bracelets > Chain & Link Bracelets,3.0,4.0,3.5,0.345,https://images.sellbrite.com/production/1446451/E29/067823bb-e95a-562b-b690-15cea8424534.jpg,https://images.sellbrite.com/production/1446451/E29/02db5513-845f-56cd-b8f9-b3745b42a2fe.jpg,"","","","","","","","","",""
Oval Plain Bracelet Sterling 9.25,Oval 925 Sterling Silver Bangle Bracelet made by the Boys Silver,new,565.0,Jewelry > Bracelets > Bangles,3.0,4.0,3.5,0.215625,https://images.sellbrite.com/production/1446451/ET-50596677484857/b6e55118-b7ed-5e64-892f-a46579637e0e.jpg,https://images.sellbrite.com/production/1446451/ET-50596677484857/bf36a4b6-325e-57b5-9fdd-99f8a077326c.jpg,https://images.sellbrite.com/production/1446451/ET-50596677484857/a3f0ebe7-8c5e-55fc-9118-2d64cf8dc61c.jpg,"","","","","","","","",""
Opal Inlay Bracelet Sterling 9.25,Opal Inlay 925 Sterling Silver Bracelet handmade by The Boys Silver,new,450.0,Weddings > Jewelry > Bracelets,3.0,4.0,3.5,0.153125,https://images.sellbrite.com/production/1446451/ET-50596677386553/356a213e-aa53-5d0e-8dc2-96c47197d73c.jpg,https://images.sellbrite.com/production/1446451/ET-50596677386553/b5148055-9e30-5753-a262-29fa39407d21.jpg,https://images.sellbrite.com/production/1446451/ET-50596677386553/8323b462-1b66-55f1-abcd-1ea596f9f297.jpg,"","","","","","","","",""
Modern Hammered Oval Necklace Sterling 9.25,"925 Sterling Silver Modern Hammered Oval Necklace handmade by The Boys Silver

The length can be 20, 22 and 24 inches",new,900.0,Jewelry > Necklaces > Chains,3.0,4.0,3.5,0.22375,https://images.sellbrite.com/production/1446451/QdyRrl8g2aMnv0MQd/6af29019-e3d8-5e1a-8000-00e30a3ae359.jpg,https://images.sellbrite.com/production/1446451/QdyRrl8g2aMnv0MQd/7eb32594-6d37-562d-8511-8675a590514f.jpg,"","","","","","","","","",""
Modern Hammered Oval Necklace Sterling 9.25,"",new,1050.0,Jewelry > Necklaces > Chains,3.0,4.0,3.5,0.22375,"","","","","","","","","","","",""
Modern Hammered Oval Necklace Sterling 9.25,"",new,1150.0,Jewelry > Necklaces > Chains,3.0,4.0,3.5,0.22375,"","","","","","","","","","","",""
Modern Hammered Oval Necklace Sterling 9.25,"",new,900.0,Jewelry > Necklaces > Chains,3.0,4.0,3.5,0.22375,"","","","","","","","","","","",""
Modern Hammered Oval Bracelet Sterling 9.25,925 Sterling Silver Modern Hammered Oval Bracelet handmade by the Boys Silver,new,200.0,Jewelry > Bracelets > Chain & Link Bracelets,3.0,4.0,3.5,0.105,https://images.sellbrite.com/production/1446451/w5d9q9pzZar0VAjD/4c373366-a81f-5eb9-a9d9-bb0f233e1c49.jpg,https://images.sellbrite.com/production/1446451/w5d9q9pzZar0VAjD/b5aa28be-1163-5975-871d-198cf051ad47.jpg,"","","","","","","","","",""
Modern Hammered Oval Bracelet Sterling 9.25,"",new,250.0,Jewelry > Bracelets > Chain & Link Bracelets,3.0,4.0,3.5,0.105,"","","","","","","","","","","",""
Modern Hammered Oval Bracelet Sterling 9.25,"",new,225.0,Jewelry > Bracelets > Chain & Link Bracelets,3.0,4.0,3.5,0.105,"","","","","","","","","","","",""
Modern Hammered Oval Bracelet Sterling 9.25,"",new,200.0,Jewelry > Bracelets > Chain & Link Bracelets,3.0,4.0,3.5,0.105,"","","","","","","","","","","",""
Contemporary Bracelet Sterling 9.25,925 Sterling Silver Plain Bracelet handmade by The Boys Silver,new,550.0,Weddings > Jewelry > Bracelets,3.0,4.0,3.5,0.2175,https://images.sellbrite.com/production/1446451/ET-50596676862265/ec72de3f-4acb-5346-83cb-3557b57bfb5f.jpg,https://images.sellbrite.com/production/1446451/ET-50596676862265/c6850bd7-e625-5917-aad4-c4521756ec2f.jpg,"","","","","","","","","",""
Contemporary Circle Necklace Sterling 9.25,925 Sterling Silver Circle Donuts Necklace handmade by The Boys Silver,new,590.0,Weddings > Jewelry > Necklaces,3.0,4.0,3.5,0.264375,https://images.sellbrite.com/production/1446451/M98/0c08b779-89a2-522d-81c4-a6399ba4adb0.jpg,https://images.sellbrite.com/production/1446451/M98/c2d5c268-7855-5c3e-b7f9-303b388e5146.jpg,https://images.sellbrite.com/production/1446451/M98/ec8d9959-5a52-5cf1-884c-62b508eadd12.jpg,https://images.sellbrite.com/production/1446451/M98/a9dba22c-e6c4-5eec-b0e5-eb132c2ba364.jpg,"","","","","","","",""
Skull Opal Bracelet Sterling 9.25,925 Sterling Silver Skull Opal Bracelet handmade by The Boys Silver,new,585.0,Jewelry > Bracelets > Cuff Bracelets,3.0,4.0,3.5,0.1875,https://images.sellbrite.com/production/1446451/N119/6ba60f64-5afb-56bd-9116-f977e27879cf.jpg,https://images.sellbrite.com/production/1446451/N119/1ffadd16-7936-5c46-a183-4b96f7a04eb2.jpg,"","","","","","","","","",""
Contemporary Cube design silver bracelet,Beautiful contemporary Cube bracelet,new,135.0,Jewelry > Bracelets > Bangles,3.0,3.5,3.0,0.09875,https://images.sellbrite.com/production/1446451/ET-50596676501817/6b34bee0-7914-5574-b058-a7c0c29d0224.jpg,https://images.sellbrite.com/production/1446451/ET-50596676501817/2154d9ab-a29b-566d-9064-8be66548ef13.jpg,https://images.sellbrite.com/production/1446451/ET-50596676501817/0adc81fb-895e-5885-9565-107feb22c06f.jpg,https://images.sellbrite.com/production/1446451/ET-50596676501817/a977c854-f2be-51f3-b71b-bc807ed2bc93.jpg,"","","","","","","",""
Unique teardrop design cuff bracelet,Beautiful teardrop design silver cuff,new,395.0,Jewelry > Bracelets > Cuff Bracelets,3.0,4.0,2.0,0.1375,https://images.sellbrite.com/production/1446451/ET-50596676436281/ea603ab9-cc2e-5bc9-81d6-4b48c8851dad.jpg,https://images.sellbrite.com/production/1446451/ET-50596676436281/c307f76f-2fdb-5e45-8d28-7686dd32eee4.jpg,https://images.sellbrite.com/production/1446451/ET-50596676436281/08f708f3-d4cc-5bb3-9a2a-96b2e2030982.jpg,https://images.sellbrite.com/production/1446451/ET-50596676436281/1f2b61f5-5c0d-5012-a68b-5cda7f1b7714.jpg,"","","","","","","",""
Sophisticated 925 silver cuff,Beautiful sophisticated cuff design,new,575.0,Jewelry > Bracelets > Cuff Bracelets,1.5,2.0,1.3,0.255625,https://images.sellbrite.com/production/1446451/lVjwLYqJlj2MEP2E/580236dd-e305-535f-8a77-a0e401c8a15b.jpg,https://images.sellbrite.com/production/1446451/lVjwLYqJlj2MEP2E/1ab04f1c-abed-5d8e-9052-5acf91355c60.jpg,https://images.sellbrite.com/production/1446451/lVjwLYqJlj2MEP2E/ed7c480b-2cc1-5f34-b04b-5804b766df5d.jpg,https://images.sellbrite.com/production/1446451/lVjwLYqJlj2MEP2E/be56c790-5960-5ef8-ac44-0699a135ab9a.jpg,"","","","","","","",""
Sophisticated 925 silver cuff,"",new,575.0,Jewelry > Bracelets > Cuff Bracelets,1.5,2.0,1.3,0.255625,"","","","","","","","","","","",""
Multicolor opal cuff inlaid,Multi color opal inlaid cuff bracelet,new,520.0,Jewelry > Bracelets > Cuff Bracelets,3.0,5.0,4.0,0.17625,https://images.sellbrite.com/production/1446451/j8q2Y8kpXVz2x3WL/a3576482-8643-5ce3-81f1-1338ed4534d7.jpg,https://images.sellbrite.com/production/1446451/j8q2Y8kpXVz2x3WL/013f2cd0-a5cb-53b1-af90-90d311889721.jpg,https://images.sellbrite.com/production/1446451/j8q2Y8kpXVz2x3WL/4032e2c8-e380-5e89-adb9-cae754f718ec.jpg,https://images.sellbrite.com/production/1446451/j8q2Y8kpXVz2x3WL/c0e5186e-54db-549b-b9bf-0adb2b3f9cf1.jpg,"","","","","","","",""
Multicolor opal cuff inlaid,"",new,520.0,Jewelry > Bracelets > Cuff Bracelets,3.0,5.0,4.0,0.17625,"","","","","","","","","","","",""
Cross mosaic design cuff,Exclusive cross mosaic design cuff,new,650.0,Jewelry > Bracelets > Cuff Bracelets,3.0,4.0,3.0,0.5,https://images.sellbrite.com/production/1446451/ET-50596675944761/44862a6b-d2aa-5ce1-bf7b-e090579a3348.jpg,https://images.sellbrite.com/production/1446451/ET-50596675944761/6752da1f-96b7-5913-ade6-ad3dad765d9c.jpg,https://images.sellbrite.com/production/1446451/ET-50596675944761/80e214e3-54e2-5d11-8b74-37f1aa1ab3c9.jpg,https://images.sellbrite.com/production/1446451/ET-50596675944761/dcb338d1-64a8-532d-b3ae-cf9b2e01fedf.jpg,"","","","","","","",""
Contemporary silver cuff,Contemporary 925 silver cuff,new,345.0,Jewelry > Bracelets > Cuff Bracelets,2.0,3.0,2.0,0.15,https://images.sellbrite.com/production/1446451/ET-50596675813689/33450a8e-4f17-5f9d-aca0-7341bcdd05a1.jpg,https://images.sellbrite.com/production/1446451/ET-50596675813689/27515366-5f9e-593a-a4a3-b78a7d6d6adb.jpg,https://images.sellbrite.com/production/1446451/ET-50596675813689/91be85ea-5f85-5d7e-9fdf-5ae74e6a2cd7.jpg,"","","","","","","","",""
Sophisticated silver link big bracelet,Beautiful statement link bracelet,new,350.0,Jewelry > Bracelets > Chain & Link Bracelets,1.0,9.0,1.0,0.1375,https://images.sellbrite.com/production/1446451/ET-50596675748153/0fe668fa-8c03-5782-8b75-71d644bf0759.jpg,https://images.sellbrite.com/production/1446451/ET-50596675748153/01fbf987-4b98-5784-b759-1b6f65ae620d.jpg,https://images.sellbrite.com/production/1446451/ET-50596675748153/9e1c685a-7f45-5f12-b578-ea25a3c4e64a.jpg,"","","","","","","","",""
Contemporary Multi Cube bracelet,Unique multi cube bracelet 925 silver,new,465.0,Jewelry > Bracelets > Chain & Link Bracelets,3.0,3.0,2.0,0.035,https://images.sellbrite.com/production/1446451/ET-50596675715385/be46d1d1-3df6-5153-8c82-8447c8bfc590.jpg,https://images.sellbrite.com/production/1446451/ET-50596675715385/e8482511-e0e1-52af-a295-8c106e5c9076.jpg,https://images.sellbrite.com/production/1446451/ET-50596675715385/a7b2592d-772e-5fd0-9195-8f8b77e48669.jpg,https://images.sellbrite.com/production/1446451/ET-50596675715385/f055eeb1-d40b-5059-82c2-1bef7918381c.jpg,"","","","","","","",""
Contemporary silver 925 basket weave deaign,"Vintage woven bracelet in sterling silver. This piece features a flexible, mesh-like design, crafted from intricately linked silver elements, and is secured with a box clasp. The bracelet has a substantial width, creating a bold and eye-catching statement on the wrist. Its vintage aesthetic and detailed craftsmanship make it a unique accessory.",new,695.0,Jewelry > Bracelets > Chain & Link Bracelets,8.0,8.0,2.0,0.30625,https://images.sellbrite.com/production/1446451/ET-50596675649849/04b7e244-42f9-56d7-b781-f3b3d6e8e2e6.jpg,https://images.sellbrite.com/production/1446451/ET-50596675649849/adc04020-b174-5c84-938b-792cb06b2993.jpg,https://images.sellbrite.com/production/1446451/ET-50596675649849/160137ea-4e83-5db9-afd0-84393a0da310.jpg,https://images.sellbrite.com/production/1446451/ET-50596675649849/52c8133b-d15a-5f76-9112-f96a93e49edd.jpg,"","","","","","","",""
Oxidized wove ball link bracelet,"Handcrafted multi-strand bracelet featuring a woven, chain-like design in a silver tone, adorned with spherical beads. This statement piece offers a blend of texture and minimalist design, suitable for adding a touch of sophistication to any ensemble. The bracelet is secured with a lobster clasp and extension chain for adjustable sizing.",new,320.0,Jewelry > Bracelets > Chain & Link Bracelets,1.0,8.0,1.0,0.0286875,https://images.sellbrite.com/production/1446451/ET-50596675584313/6dac259e-20d4-5857-bbca-d69e8cf64d36.jpg,https://images.sellbrite.com/production/1446451/ET-50596675584313/dfe3314f-4d34-551d-b60b-86fa1b3a637a.jpg,https://images.sellbrite.com/production/1446451/ET-50596675584313/831bb2b1-f7a0-5e4e-824b-aee495824538.jpg,"","","","","","","","",""
Tear drop designed link bracelet,"Silver-tone metal cuff bracelet featuring a teardrop-shaped, articulated design. The bracelet has an elasticized construction for a comfortable fit. This fashion-forward piece adds a modern and sleek touch to any outfit. The flexible design ensures ease of wear, making it a stylish and practical accessory.",new,465.0,Jewelry > Bracelets > Chain & Link Bracelets,3.0,5.0,2.0,0.175,https://images.sellbrite.com/production/1446451/ET-50596675027257/15ec2925-6b51-5f53-bf0c-78653a342c29.jpg,https://images.sellbrite.com/production/1446451/ET-50596675027257/e3243a49-75e6-5d42-bbc8-c48bfc91b1c5.jpg,https://images.sellbrite.com/production/1446451/ET-50596675027257/2c680fe0-181b-54b6-92c4-a0db684e87e6.jpg,"","","","","","","","",""
